order_id,customer_id,category,payment_method,price,order_hour,is_weekend,discount_percent,customer_account_age_days,customer_past_orders,customer_past_return_rate,variants_in_order,returned
ORD12543,CUST1364,Apparel,Wallet,4420.41,9,0,0,185,13,0.01,1,0
ORD12544,CUST1005,Beauty,Netbanking,1587.41,12,0,0,65,3,0.01,1,0
ORD12545,CUST1222,Home & Kitchen,UPI,2156.99,12,0,30,391,39,0.15,1,0
ORD12546,CUST1458,Beauty,Card,5592.21,0,0,0,443,24,0.05,1,0
ORD12547,CUST1077,Beauty,UPI,7146.57,10,0,30,576,40,0.04,1,0
ORD12548,CUST1053,Footwear,UPI,827.4,12,0,0,870,2,0.18,1,0
ORD12549,CUST1488,Beauty,COD,6874.52,1,1,30,681,4,0.04,1,0
ORD12550,CUST1348,Apparel,Card,7920.96,2,0,10,573,3,0.04,1,1
ORD12551,CUST1535,Home & Kitchen,Netbanking,1889.58,15,1,0,504,14,0.17,1,0
ORD12552,CUST1512,Electronics,UPI,2846.94,19,1,20,239,21,0.25,1,0
ORD12553,CUST1158,Footwear,COD,5575.94,22,0,30,378,24,0.14,1,1
ORD12554,CUST1141,Apparel,UPI,5375.76,2,1,5,28,39,0.56,1,1
ORD12555,CUST1349,Apparel,Netbanking,2146.78,2,0,20,687,5,0.55,1,1
ORD12556,CUST1363,Beauty,Netbanking,2927.58,5,1,5,69,20,0.15,1,0
ORD12557,CUST1511,Electronics,COD,6451.79,23,0,0,856,24,0.9,1,0
ORD12558,CUST1003,Beauty,Card,969.62,18,0,10,650,2,0.15,1,0
ORD12559,CUST1234,Home & Kitchen,COD,5726.8,0,0,0,895,25,0.24,1,1
ORD12560,CUST1558,Beauty,Card,6300.63,14,1,5,504,14,0.1,1,0
ORD12561,CUST1445,Beauty,Wallet,426.26,5,0,5,586,6,0.02,1,0
ORD12562,CUST1327,Footwear,Wallet,4149.39,16,1,0,547,31,0.06,1,1
ORD12563,CUST1486,Apparel,Card,4829.53,16,0,5,310,0,0.03,1,1
ORD12564,CUST1404,Footwear,COD,5642.53,9,0,0,342,18,0.15,1,0
ORD12565,CUST1516,Home & Kitchen,Card,3052.22,6,0,5,232,20,0.09,1,1
ORD12566,CUST1375,Beauty,Wallet,3642.05,1,0,0,757,29,0.11,1,0
ORD12567,CUST1153,Home & Kitchen,UPI,3792.88,20,1,20,744,20,0.09,1,0
ORD12568,CUST1418,Footwear,Netbanking,4910.24,22,0,5,749,30,0.19,1,1
ORD12569,CUST1584,Footwear,Netbanking,837.86,10,1,0,654,7,0.08,1,0
ORD12570,CUST1291,Electronics,Wallet,5682.88,23,0,20,796,23,0.6,1,0
ORD12571,CUST1245,Beauty,UPI,6775.18,16,0,20,484,1,0.04,1,0
ORD12572,CUST1174,Apparel,UPI,2884.08,9,0,5,795,11,0.23,1,1
ORD12573,CUST1330,Footwear,Wallet,990.55,14,1,0,525,30,0.01,1,0
ORD12574,CUST1248,Home & Kitchen,Card,2479.95,10,1,0,281,26,0.18,1,0
ORD12575,CUST1287,Electronics,Wallet,2539.95,3,0,10,186,31,0.05,1,0
ORD12576,CUST1548,Electronics,UPI,2727.11,4,1,30,202,13,0.17,1,0
ORD12577,CUST1580,Apparel,UPI,1795.29,18,0,5,419,2,0.02,1,0
ORD12578,CUST1184,Apparel,Card,1428.32,18,0,20,896,10,0.1,1,0
ORD12579,CUST1217,Apparel,Card,3481.9,11,0,30,557,34,0.14,1,0
ORD12580,CUST1115,Beauty,Netbanking,6820.41,9,0,5,307,21,0.05,1,0
ORD12581,CUST1098,Beauty,Netbanking,4195.14,7,0,0,702,1,0.02,1,0
ORD12582,CUST1191,Home & Kitchen,COD,1112.9,21,0,30,451,13,0.01,1,0
ORD12583,CUST1345,Electronics,UPI,885.29,23,0,30,258,31,0.11,1,0
ORD12584,CUST1044,Beauty,Card,5226.09,23,1,0,427,21,0.1,1,0
ORD12585,CUST1317,Home & Kitchen,Wallet,3886.57,17,0,5,461,24,0.24,1,1
ORD12586,CUST1244,Apparel,UPI,3758.68,4,1,5,710,3,0.05,1,0
ORD12587,CUST1198,Home & Kitchen,Wallet,5212.02,21,1,0,553,19,0.24,1,0
ORD12588,CUST1403,Electronics,Wallet,3342.64,14,0,5,424,38,0.06,1,0
ORD12589,CUST1250,Home & Kitchen,Wallet,1583.02,3,1,0,124,12,0.07,1,0
ORD12590,CUST1519,Electronics,Wallet,4917.04,8,0,0,465,23,0.09,1,0
ORD12591,CUST1358,Home & Kitchen,Wallet,5012.1,17,0,30,507,25,0.08,2,1
ORD12592,CUST1262,Beauty,Card,2497.67,17,1,20,179,38,0.19,1,1
ORD12593,CUST1259,Footwear,Card,4146.99,6,1,0,3,31,0.02,1,1
ORD12594,CUST1219,Footwear,Netbanking,3661.32,13,0,5,296,23,0.06,1,1
ORD12595,CUST1040,Footwear,COD,4195.94,6,0,0,813,21,0.09,1,0
ORD12596,CUST1446,Electronics,Card,390.29,10,1,30,337,2,0.08,1,0
ORD12597,CUST1192,Apparel,COD,6419.81,23,0,30,852,19,0.08,1,1
ORD12598,CUST1563,Footwear,Card,3176.82,5,0,0,546,37,0.77,3,1
ORD12599,CUST1011,Electronics,Wallet,309.07,17,0,0,396,4,0.24,1,1
ORD12600,CUST1505,Home & Kitchen,Card,4053.32,23,0,30,227,21,0.05,1,0
ORD12601,CUST1521,Footwear,Wallet,7048.98,10,0,10,127,19,0.08,1,0
ORD12602,CUST1528,Beauty,Netbanking,5382.95,19,0,0,411,34,0.57,1,1
ORD12603,CUST1338,Home & Kitchen,COD,7133.36,4,0,0,682,25,0.1,1,1
ORD12604,CUST1568,Footwear,Card,4169.87,13,0,0,364,18,0.73,3,1
ORD12605,CUST1489,Electronics,UPI,2295.71,8,0,5,702,33,0.14,1,0
ORD12606,CUST1294,Home & Kitchen,Netbanking,2652.51,1,0,10,57,19,0.1,1,0
ORD12607,CUST1204,Apparel,UPI,2638.57,15,0,20,161,7,0.11,1,0
ORD12608,CUST1185,Electronics,UPI,2949.84,20,0,20,891,33,0.03,1,0
ORD12609,CUST1328,Beauty,UPI,5527.41,23,1,5,183,32,0.18,1,0
ORD12610,CUST1300,Apparel,UPI,6098.7,1,0,30,221,8,0.01,1,0
ORD12611,CUST1205,Home & Kitchen,Card,3764.3,5,1,0,844,27,0.23,1,1
ORD12612,CUST1302,Beauty,UPI,5154.05,12,1,0,687,4,0.23,1,0
ORD12613,CUST1505,Apparel,COD,6617.3,4,0,30,227,21,0.05,1,0
ORD12614,CUST1176,Apparel,Wallet,4189.53,8,1,30,603,15,0.15,1,0
ORD12615,CUST1274,Footwear,COD,7170.22,21,0,5,466,3,0.08,1,0
ORD12616,CUST1304,Electronics,Wallet,6290.85,16,0,20,648,16,0.02,1,0
ORD12617,CUST1520,Home & Kitchen,COD,5503.47,18,0,0,892,4,0.25,1,1
ORD12618,CUST1167,Apparel,UPI,5061.63,16,1,0,726,39,0.23,1,0
ORD12619,CUST1410,Apparel,UPI,3240.69,10,0,0,836,1,0.17,1,1
ORD12620,CUST1451,Footwear,Netbanking,3962.99,19,1,5,841,4,0.04,1,1
ORD12621,CUST1183,Electronics,UPI,2613.43,22,1,0,484,23,0.11,1,0
ORD12622,CUST1451,Home & Kitchen,Wallet,1218.83,1,0,30,841,4,0.04,1,0
ORD12623,CUST1119,Electronics,Card,2459.3,22,1,0,201,24,0.0,1,0
ORD12624,CUST1460,Beauty,Netbanking,1143.74,19,0,0,876,10,0.19,1,0
ORD12625,CUST1472,Footwear,Card,6714.7,22,1,5,224,12,0.22,1,0
ORD12626,CUST1422,Footwear,UPI,4560.68,14,0,5,582,15,0.03,1,0
ORD12627,CUST1545,Footwear,Netbanking,5215.99,2,0,0,261,12,0.23,1,0
ORD12628,CUST1390,Apparel,COD,5826.65,6,1,30,398,1,0.21,1,1
ORD12629,CUST1009,Beauty,Card,3878.65,21,0,10,86,16,0.08,1,0
ORD12630,CUST1415,Apparel,COD,5257.38,13,0,0,531,37,0.05,1,0
ORD12631,CUST1334,Footwear,Card,7487.18,10,0,10,578,8,0.14,2,0
ORD12632,CUST1272,Beauty,COD,520.47,12,1,30,511,5,0.16,1,0
ORD12633,CUST1438,Home & Kitchen,UPI,3213.06,8,0,5,369,30,0.24,1,0
ORD12634,CUST1014,Home & Kitchen,UPI,3228.57,9,0,30,90,19,0.08,2,0
ORD12635,CUST1463,Home & Kitchen,COD,4669.16,17,0,20,790,37,0.04,1,0
ORD12636,CUST1532,Electronics,Card,3774.56,0,1,30,634,35,0.68,1,0
ORD12637,CUST1260,Apparel,Card,5833.45,17,0,0,369,20,0.78,1,1
ORD12638,CUST1415,Footwear,COD,2951.2,15,0,5,531,37,0.05,1,0
ORD12639,CUST1410,Apparel,COD,5691.71,17,0,5,836,1,0.17,2,0
ORD12640,CUST1048,Apparel,Netbanking,4280.77,8,0,0,262,0,0.09,1,1
ORD12641,CUST1522,Apparel,Netbanking,3403.6,2,1,0,535,34,0.2,1,1
ORD12642,CUST1088,Home & Kitchen,Card,3481.67,2,0,5,364,15,0.15,1,1
ORD12643,CUST1012,Apparel,Wallet,6568.76,14,1,5,215,3,0.12,1,0
ORD12644,CUST1305,Beauty,UPI,2140.31,6,0,5,62,31,0.1,1,0
ORD12645,CUST1567,Home & Kitchen,UPI,6105.06,13,1,30,248,27,0.08,1,0
ORD12646,CUST1135,Home & Kitchen,COD,6278.86,11,0,0,430,23,0.19,1,0
ORD12647,CUST1239,Apparel,Wallet,2534.87,15,1,30,1,18,0.06,1,0
ORD12648,CUST1179,Electronics,UPI,1820.94,13,0,20,267,31,0.22,1,0
ORD12649,CUST1599,Apparel,COD,7759.24,5,0,30,575,26,0.14,1,0
ORD12650,CUST1411,Beauty,Card,3466.01,23,0,10,175,29,0.13,1,0
ORD12651,CUST1579,Electronics,Card,6943.2,12,0,0,251,25,0.2,1,0
ORD12652,CUST1597,Beauty,UPI,1480.76,1,1,5,858,25,0.02,1,0
ORD12653,CUST1356,Beauty,UPI,6304.41,10,0,5,478,0,0.22,2,0
ORD12654,CUST1440,Footwear,UPI,731.02,3,0,20,705,37,0.09,2,0
ORD12655,CUST1198,Footwear,Wallet,7699.08,18,0,10,553,19,0.24,1,0
ORD12656,CUST1148,Footwear,Netbanking,1995.43,16,0,5,189,27,0.16,1,1
ORD12657,CUST1152,Beauty,Netbanking,7932.96,17,0,10,711,20,0.07,1,0
ORD12658,CUST1278,Beauty,Wallet,6528.07,5,0,10,570,19,0.12,1,0
ORD12659,CUST1292,Apparel,UPI,5826.6,11,0,0,123,1,0.25,1,0
ORD12660,CUST1008,Home & Kitchen,Card,7099.5,0,1,20,671,17,0.69,1,0
ORD12661,CUST1001,Electronics,UPI,4933.91,19,1,5,824,32,0.12,1,0
ORD12662,CUST1547,Footwear,Netbanking,413.73,3,0,0,298,20,0.21,1,1
ORD12663,CUST1294,Electronics,COD,4248.39,15,0,0,57,19,0.1,1,0
ORD12664,CUST1446,Beauty,UPI,3735.37,22,1,30,337,2,0.08,1,0
ORD12665,CUST1369,Electronics,Netbanking,3062.17,15,1,0,330,27,0.12,1,0
ORD12666,CUST1179,Footwear,Card,5896.13,19,0,0,267,31,0.22,1,1
ORD12667,CUST1131,Footwear,UPI,1649.35,0,0,20,480,9,0.24,1,0
ORD12668,CUST1163,Apparel,Wallet,3532.29,23,0,0,87,1,0.16,1,0
ORD12669,CUST1071,Home & Kitchen,Card,4392.34,15,0,5,736,1,0.09,1,1
ORD12670,CUST1240,Electronics,UPI,3404.05,14,0,0,65,28,0.22,1,0
ORD12671,CUST1215,Home & Kitchen,Card,3307.6,0,0,10,342,21,0.02,1,0
ORD12672,CUST1292,Beauty,Netbanking,1477.43,3,0,10,123,1,0.25,1,0
ORD12673,CUST1461,Footwear,COD,6972.19,12,0,20,844,10,0.16,1,1
ORD12674,CUST1556,Home & Kitchen,UPI,5350.29,10,0,0,745,3,0.11,1,0
ORD12675,CUST1544,Footwear,Netbanking,686.58,14,1,10,820,3,0.06,2,0
ORD12676,CUST1247,Electronics,COD,1951.42,13,1,5,52,6,0.08,1,0
ORD12677,CUST1421,Electronics,UPI,2450.73,12,0,20,114,6,0.08,1,0
ORD12678,CUST1048,Footwear,Netbanking,7488.88,18,0,30,262,0,0.09,1,0
ORD12679,CUST1284,Apparel,COD,4399.62,17,1,5,388,3,0.05,1,0
ORD12680,CUST1004,Apparel,COD,767.24,13,1,5,757,39,0.16,1,0
ORD12681,CUST1381,Footwear,UPI,4051.49,2,1,0,503,7,0.06,1,1
ORD12682,CUST1201,Footwear,UPI,4481.25,0,0,0,847,24,0.02,1,1
ORD12683,CUST1294,Home & Kitchen,Wallet,703.91,22,1,30,57,19,0.1,1,0
ORD12684,CUST1365,Home & Kitchen,UPI,1186.6,9,0,30,211,11,0.09,1,0
ORD12685,CUST1050,Apparel,Card,7725.84,9,0,0,511,15,0.08,1,0
ORD12686,CUST1183,Home & Kitchen,Card,1562.48,22,0,20,484,23,0.11,1,0
ORD12687,CUST1331,Home & Kitchen,COD,5129.32,6,0,0,494,3,0.09,1,0
ORD12688,CUST1098,Footwear,COD,5754.26,7,0,30,702,1,0.02,1,1
ORD12689,CUST1010,Electronics,Netbanking,2837.11,4,0,5,72,36,0.19,1,0
ORD12690,CUST1399,Electronics,Wallet,988.1,1,0,30,840,39,0.1,1,0
ORD12691,CUST1005,Electronics,UPI,7384.66,11,0,10,65,3,0.01,1,0
ORD12692,CUST1182,Beauty,COD,1601.16,20,0,20,807,3,0.16,2,0
ORD12693,CUST1268,Beauty,UPI,4238.71,12,0,30,741,16,0.21,1,0
ORD12694,CUST1588,Electronics,UPI,6213.28,20,1,10,217,39,0.01,1,0
ORD12695,CUST1524,Home & Kitchen,Netbanking,3949.77,14,0,5,317,32,0.05,1,1
ORD12696,CUST1125,Footwear,Card,3545.6,16,1,10,544,18,0.12,1,0
ORD12697,CUST1447,Electronics,Wallet,7890.81,16,0,30,658,18,0.01,1,0
ORD12698,CUST1005,Footwear,COD,7022.35,18,1,0,65,3,0.01,1,1
ORD12699,CUST1304,Home & Kitchen,Card,4852.65,18,1,5,648,16,0.02,1,0
ORD12700,CUST1265,Apparel,Wallet,1905.67,12,0,10,618,31,0.07,1,0
ORD12701,CUST1132,Apparel,Wallet,591.28,4,1,5,118,3,0.16,1,0
ORD12702,CUST1151,Apparel,Wallet,5935.69,15,1,30,219,38,0.02,1,0
ORD12703,CUST1428,Apparel,Wallet,3762.92,15,0,0,839,7,0.81,1,1
ORD12704,CUST1019,Home & Kitchen,Wallet,4888.98,8,1,0,312,1,0.05,1,0
ORD12705,CUST1371,Apparel,UPI,4681.92,16,0,0,330,11,0.82,1,0
ORD12706,CUST1295,Home & Kitchen,Wallet,2641.45,21,0,20,155,32,0.15,1,0
ORD12707,CUST1433,Home & Kitchen,COD,3210.16,18,1,0,100,25,0.16,1,0
ORD12708,CUST1473,Beauty,Wallet,3476.12,23,0,5,168,12,0.15,1,1
ORD12709,CUST1199,Electronics,COD,2609.4,0,0,20,90,16,0.05,1,0
ORD12710,CUST1566,Beauty,Card,1874.07,10,0,20,763,33,0.06,1,1
ORD12711,CUST1152,Beauty,Card,5114.21,7,0,30,711,20,0.07,1,0
ORD12712,CUST1453,Apparel,Netbanking,7481.35,6,0,20,456,20,0.22,1,1
ORD12713,CUST1255,Electronics,Wallet,3901.6,17,1,20,8,38,0.76,1,0
ORD12714,CUST1528,Beauty,UPI,6011.8,21,0,10,411,34,0.57,1,0
ORD12715,CUST1387,Home & Kitchen,Wallet,1342.04,7,0,0,820,31,0.21,1,0
ORD12716,CUST1322,Beauty,Card,7325.94,4,0,20,81,39,0.21,1,0
ORD12717,CUST1306,Electronics,Wallet,3577.56,18,0,5,287,14,0.04,1,0
ORD12718,CUST1305,Apparel,UPI,4814.77,12,0,10,62,31,0.1,1,1
ORD12719,CUST1308,Beauty,Netbanking,7275.99,7,0,0,351,27,0.2,1,0
ORD12720,CUST1132,Electronics,Netbanking,2164.24,4,1,5,118,3,0.16,1,1
ORD12721,CUST1295,Apparel,UPI,1325.0,15,0,30,155,32,0.15,1,1
ORD12722,CUST1095,Home & Kitchen,COD,2203.57,16,0,20,797,12,0.22,1,0
ORD12723,CUST1526,Electronics,COD,1524.34,8,0,30,359,38,0.25,1,1
ORD12724,CUST1219,Beauty,Card,5107.92,15,0,10,296,23,0.06,1,0
ORD12725,CUST1064,Beauty,Netbanking,624.17,6,0,20,715,33,0.13,1,0
ORD12726,CUST1491,Beauty,Card,6564.41,3,0,0,722,6,0.1,1,0
ORD12727,CUST1571,Apparel,Netbanking,3593.38,22,1,10,645,35,0.2,1,1
ORD12728,CUST1151,Electronics,Wallet,3756.52,10,0,5,219,38,0.02,1,0
ORD12729,CUST1526,Footwear,Wallet,3215.75,0,0,5,359,38,0.25,1,0
ORD12730,CUST1456,Apparel,Wallet,1878.34,13,0,30,889,13,0.02,2,0
ORD12731,CUST1115,Footwear,COD,6016.43,15,0,30,307,21,0.05,1,0
ORD12732,CUST1472,Footwear,COD,6614.57,22,0,30,224,12,0.22,1,1
ORD12733,CUST1029,Footwear,Wallet,2521.67,11,0,5,844,38,0.12,1,0
ORD12734,CUST1410,Beauty,Card,7716.34,0,0,5,836,1,0.17,1,0
ORD12735,CUST1331,Beauty,Wallet,377.79,12,1,5,494,3,0.09,1,0
ORD12736,CUST1480,Apparel,Card,492.1,0,1,5,625,5,0.14,1,1
ORD12737,CUST1151,Apparel,Netbanking,5617.76,3,1,5,219,38,0.02,1,1
ORD12738,CUST1117,Apparel,Wallet,3048.2,16,0,30,123,25,0.25,1,0
ORD12739,CUST1568,Electronics,COD,7296.84,5,0,0,364,18,0.73,1,0
ORD12740,CUST1518,Footwear,Netbanking,5830.71,6,0,0,695,15,0.22,1,0
ORD12741,CUST1035,Beauty,COD,2586.32,4,1,10,708,33,0.15,1,1
ORD12742,CUST1234,Home & Kitchen,Card,1369.53,18,1,30,895,25,0.24,1,0
ORD12743,CUST1589,Footwear,Netbanking,7741.79,1,0,20,92,29,0.18,1,0
ORD12744,CUST1582,Beauty,Card,7531.36,7,1,0,748,29,0.15,1,0
ORD12745,CUST1338,Footwear,UPI,2018.25,22,0,20,682,25,0.1,1,0
ORD12746,CUST1424,Electronics,Netbanking,5880.42,8,0,10,56,13,0.15,1,0
ORD12747,CUST1452,Apparel,Netbanking,7678.99,4,0,0,144,24,0.19,2,0
ORD12748,CUST1091,Home & Kitchen,Card,7962.6,7,0,30,631,10,0.13,1,0
ORD12749,CUST1330,Beauty,COD,5165.49,22,0,0,525,30,0.01,1,0
ORD12750,CUST1261,Footwear,COD,7753.84,23,0,20,518,40,0.17,1,1
ORD12751,CUST1533,Home & Kitchen,Card,4076.68,21,0,0,325,10,0.09,1,0
ORD12752,CUST1308,Beauty,Netbanking,5690.58,11,0,20,351,27,0.2,1,0
ORD12753,CUST1092,Apparel,COD,3052.19,19,0,5,224,33,0.05,1,0
ORD12754,CUST1591,Footwear,UPI,7918.48,3,0,0,412,4,0.19,1,1
ORD12755,CUST1390,Footwear,Wallet,7797.33,9,0,0,398,1,0.21,1,0
ORD12756,CUST1303,Home & Kitchen,Card,933.52,12,0,0,683,7,0.24,1,0
ORD12757,CUST1035,Apparel,Wallet,5316.53,17,0,5,708,33,0.15,1,1
ORD12758,CUST1317,Beauty,COD,7919.76,7,1,0,461,24,0.24,1,1
ORD12759,CUST1165,Footwear,UPI,2793.58,1,0,5,535,21,0.19,1,1
ORD12760,CUST1204,Electronics,Card,4119.67,19,0,5,161,7,0.11,1,1
ORD12761,CUST1382,Electronics,Netbanking,1700.37,9,0,10,146,7,0.2,1,0
ORD12762,CUST1375,Footwear,UPI,2965.22,12,0,5,757,29,0.11,1,1
ORD12763,CUST1180,Apparel,Card,1932.75,9,0,10,561,5,0.12,1,0
ORD12764,CUST1590,Footwear,Card,4675.24,10,1,0,676,24,0.17,1,0
ORD12765,CUST1255,Electronics,UPI,7992.26,20,1,0,8,38,0.76,1,0
ORD12766,CUST1216,Beauty,UPI,4230.91,19,0,0,128,28,0.24,1,0
ORD12767,CUST1011,Electronics,COD,5731.57,18,1,30,396,4,0.24,1,1
ORD12768,CUST1292,Electronics,Wallet,2694.68,19,0,5,123,1,0.25,1,0
ORD12769,CUST1299,Footwear,Wallet,1513.9,12,0,5,530,22,0.06,1,0
ORD12770,CUST1278,Home & Kitchen,Netbanking,7909.94,12,0,0,570,19,0.12,1,0
ORD12771,CUST1133,Footwear,COD,6093.39,11,0,30,54,22,0.13,1,0
ORD12772,CUST1137,Apparel,Netbanking,7689.93,5,1,10,804,32,0.16,1,1
ORD12773,CUST1571,Electronics,Wallet,277.57,8,0,10,645,35,0.2,1,0
ORD12774,CUST1176,Apparel,Card,4152.15,20,1,5,603,15,0.15,1,1
ORD12775,CUST1380,Footwear,COD,3512.73,2,0,20,412,3,0.22,1,0
ORD12776,CUST1466,Electronics,Card,7193.54,7,0,0,387,15,0.8,2,0
ORD12777,CUST1507,Apparel,Wallet,4071.78,2,1,0,319,14,0.02,2,0
ORD12778,CUST1437,Apparel,Netbanking,1566.97,21,0,20,839,14,0.17,1,0
ORD12779,CUST1225,Apparel,Netbanking,5081.8,12,1,0,582,21,0.01,1,0
ORD12780,CUST1065,Electronics,COD,2511.79,18,0,5,870,14,0.02,1,0
ORD12781,CUST1488,Electronics,COD,3182.8,1,0,20,681,4,0.04,1,1
ORD12782,CUST1367,Electronics,UPI,2886.45,2,1,0,98,20,0.24,1,0
ORD12783,CUST1204,Footwear,Card,4311.65,0,1,10,161,7,0.11,1,1
ORD12784,CUST1087,Beauty,Netbanking,6576.43,15,1,0,199,9,0.06,1,0
ORD12785,CUST1488,Home & Kitchen,COD,910.15,4,0,5,681,4,0.04,1,1
ORD12786,CUST1095,Electronics,Card,4114.72,2,1,0,797,12,0.22,1,0
ORD12787,CUST1539,Beauty,UPI,2141.47,20,0,20,650,0,0.09,1,0
ORD12788,CUST1063,Electronics,COD,5224.86,9,0,20,732,2,0.61,1,1
ORD12789,CUST1414,Apparel,COD,3126.61,9,0,30,69,29,0.16,1,1
ORD12790,CUST1546,Beauty,Card,3326.67,2,0,30,569,3,0.24,1,0
ORD12791,CUST1325,Footwear,COD,7967.41,0,0,5,845,10,0.04,1,0
ORD12792,CUST1143,Home & Kitchen,Netbanking,7210.4,23,0,10,383,30,0.12,1,0
ORD12793,CUST1546,Beauty,Wallet,6226.42,20,0,0,569,3,0.24,1,0
ORD12794,CUST1468,Footwear,Card,631.82,0,1,20,499,7,0.06,1,0
ORD12795,CUST1351,Electronics,Wallet,3001.85,5,0,10,360,35,0.1,1,0
ORD12796,CUST1225,Electronics,COD,7663.88,15,0,0,582,21,0.01,2,1
ORD12797,CUST1056,Beauty,Netbanking,4718.23,15,0,10,860,39,0.11,1,0
ORD12798,CUST1597,Electronics,Wallet,2132.86,13,1,0,858,25,0.02,1,0
ORD12799,CUST1076,Apparel,Card,4958.56,23,0,30,89,14,0.11,1,1
ORD12800,CUST1464,Electronics,Card,7280.49,15,0,10,93,31,0.06,1,0
ORD12801,CUST1443,Electronics,Wallet,3444.97,20,0,5,353,3,0.21,1,0
ORD12802,CUST1305,Footwear,COD,6968.27,5,1,0,62,31,0.1,1,0
ORD12803,CUST1551,Electronics,COD,7785.74,17,1,5,311,15,0.01,1,0
ORD12804,CUST1279,Apparel,COD,1923.68,10,1,10,697,39,0.06,1,1
ORD12805,CUST1091,Home & Kitchen,COD,6806.53,9,0,10,631,10,0.13,1,0
ORD12806,CUST1033,Home & Kitchen,Netbanking,1694.14,18,0,10,181,18,0.09,1,0
ORD12807,CUST1241,Beauty,COD,5903.57,17,0,30,366,37,0.06,2,0
ORD12808,CUST1180,Electronics,UPI,1665.38,9,0,5,561,5,0.12,1,0
ORD12809,CUST1151,Electronics,COD,6978.51,22,1,20,219,38,0.02,1,0
ORD12810,CUST1411,Beauty,Wallet,6685.55,18,0,0,175,29,0.13,1,0
ORD12811,CUST1546,Home & Kitchen,Wallet,2873.24,8,0,20,569,3,0.24,1,0
ORD12812,CUST1285,Electronics,Netbanking,210.56,16,0,0,563,10,0.12,1,1
ORD12813,CUST1520,Beauty,Netbanking,1006.57,14,0,30,892,4,0.25,1,0
ORD12814,CUST1195,Footwear,Card,5441.26,2,0,0,456,0,0.22,1,1
ORD12815,CUST1489,Home & Kitchen,COD,7143.74,5,0,10,702,33,0.14,1,0
ORD12816,CUST1298,Beauty,UPI,2157.84,1,1,20,210,17,0.13,1,0
ORD12817,CUST1054,Beauty,Card,1107.09,2,1,5,174,7,0.11,1,0
ORD12818,CUST1039,Beauty,Wallet,6881.45,19,1,0,755,2,0.87,1,1
ORD12819,CUST1393,Home & Kitchen,Netbanking,7466.79,9,0,0,837,21,0.17,1,0
ORD12820,CUST1205,Electronics,UPI,3669.54,19,1,10,844,27,0.23,1,0
ORD12821,CUST1417,Footwear,Netbanking,4946.43,18,0,30,665,39,0.2,1,0
ORD12822,CUST1085,Electronics,Card,6272.51,22,1,10,445,30,0.13,1,0
ORD12823,CUST1122,Apparel,Wallet,5563.89,21,0,0,612,2,0.1,1,0
ORD12824,CUST1229,Home & Kitchen,Netbanking,418.54,0,0,30,876,26,0.21,1,0
ORD12825,CUST1097,Footwear,Card,1731.78,0,0,0,432,34,0.2,1,0
ORD12826,CUST1053,Home & Kitchen,UPI,1730.54,19,0,5,870,2,0.18,1,0
ORD12827,CUST1128,Beauty,COD,1841.89,6,1,20,323,25,0.01,1,0
ORD12828,CUST1324,Footwear,Wallet,6920.58,21,1,0,825,13,0.17,3,0
ORD12829,CUST1418,Apparel,COD,7227.81,17,0,0,749,30,0.19,1,1
ORD12830,CUST1506,Home & Kitchen,UPI,680.62,10,1,5,610,33,0.14,1,0
ORD12831,CUST1096,Beauty,Netbanking,1687.7,4,0,0,745,5,0.06,1,0
ORD12832,CUST1245,Apparel,UPI,244.75,19,0,20,484,1,0.04,1,0
ORD12833,CUST1034,Apparel,UPI,5987.75,13,0,20,371,8,0.22,1,0
ORD12834,CUST1338,Electronics,Wallet,2639.95,22,0,30,682,25,0.1,1,0
ORD12835,CUST1452,Electronics,Netbanking,7470.3,0,0,0,144,24,0.19,1,1
ORD12836,CUST1116,Electronics,COD,3087.5,3,0,0,79,24,0.13,1,0
ORD12837,CUST1444,Footwear,Netbanking,4008.27,13,1,10,828,27,0.16,1,1
ORD12838,CUST1301,Apparel,COD,3369.11,8,0,0,580,0,0.83,1,1
ORD12839,CUST1217,Home & Kitchen,COD,7421.27,4,1,0,557,34,0.14,1,0
ORD12840,CUST1580,Footwear,UPI,7406.42,16,0,20,419,2,0.02,1,0
ORD12841,CUST1412,Home & Kitchen,Card,6380.96,2,0,0,63,14,0.24,1,1
ORD12842,CUST1117,Footwear,COD,4277.38,7,0,5,123,25,0.25,1,0
ORD12843,CUST1310,Footwear,Card,636.14,5,0,20,124,23,0.23,1,0
ORD12844,CUST1097,Home & Kitchen,Card,2506.16,11,0,20,432,34,0.2,1,0
ORD12845,CUST1199,Home & Kitchen,Netbanking,2467.88,21,0,10,90,16,0.05,1,0
ORD12846,CUST1393,Home & Kitchen,COD,1828.66,0,1,20,837,21,0.17,1,0
ORD12847,CUST1071,Apparel,Wallet,6268.98,8,0,5,736,1,0.09,1,0
ORD12848,CUST1329,Electronics,UPI,7807.28,2,0,20,838,6,0.22,1,1
ORD12849,CUST1182,Beauty,Netbanking,5254.16,17,0,0,807,3,0.16,1,0
ORD12850,CUST1358,Electronics,Wallet,2383.67,15,0,20,507,25,0.08,1,0
ORD12851,CUST1051,Home & Kitchen,Card,6095.47,5,1,10,442,12,0.22,1,1
ORD12852,CUST1564,Home & Kitchen,UPI,7537.86,15,0,30,342,6,0.07,1,0
